Postnummer,Ort,KnNamn,KnKod,LnNamn,Latitude,Longitude,Google-maps
38232,Nybro,NYBRO,0881,Kalmar län,56.7345563,15.9113627,"https://www.google.se/maps/@56.7345563,15.9113627,12z?entry=ttu"
38233,Nybro,NYBRO,0881,Kalmar län,56.7455174,15.921222,"https://www.google.se/maps/@56.7455174,15.921222,12z?entry=ttu"
38234,Nybro,NYBRO,0881,Kalmar län,56.7262101,15.9241664,"https://www.google.se/maps/@56.7262101,15.9241664,12z?entry=ttu"
38235,Nybro,NYBRO,0881,Kalmar län,56.7459243,15.9254645,"https://www.google.se/maps/@56.7459243,15.9254645,12z?entry=ttu"
38236,Nybro,NYBRO,0881,Kalmar län,56.7478683,15.9384318,"https://www.google.se/maps/@56.7478683,15.9384318,12z?entry=ttu"
38237,Nybro,NYBRO,0881,Kalmar län,56.7375606,15.9465434,"https://www.google.se/maps/@56.7375606,15.9465434,12z?entry=ttu"
38238,Nybro,NYBRO,0881,Kalmar län,56.7216312,15.9434645,"https://www.google.se/maps/@56.7216312,15.9434645,12z?entry=ttu"
38239,Nybro,NYBRO,0881,Kalmar län,56.7291811,15.9503167,"https://www.google.se/maps/@56.7291811,15.9503167,12z?entry=ttu"
38240,Nybro,NYBRO,0881,Kalmar län,56.7448137,15.9023686,"https://www.google.se/maps/@56.7448137,15.9023686,12z?entry=ttu"
38241,Nybro,NYBRO,0881,Kalmar län,56.7498511,15.9098494,"https://www.google.se/maps/@56.7498511,15.9098494,12z?entry=ttu"
38242,Nybro,NYBRO,0881,Kalmar län,56.7560609,15.9088476,"https://www.google.se/maps/@56.7560609,15.9088476,12z?entry=ttu"
38243,Nybro,NYBRO,0881,Kalmar län,56.7539698,15.9024185,"https://www.google.se/maps/@56.7539698,15.9024185,12z?entry=ttu"
38244,Nybro,NYBRO,0881,Kalmar län,56.7483758,15.8957152,"https://www.google.se/maps/@56.7483758,15.8957152,12z?entry=ttu"
38245,Nybro,NYBRO,0881,Kalmar län,56.7429937,15.8873516,"https://www.google.se/maps/@56.7429937,15.8873516,12z?entry=ttu"
38246,Nybro,NYBRO,0881,Kalmar län,56.7591921,15.8834083,"https://www.google.se/maps/@56.7591921,15.8834083,12z?entry=ttu"
38271,Orrefors,NYBRO,0881,Kalmar län,56.838232,15.7420198,"https://www.google.se/maps/@56.838232,15.7420198,12z?entry=ttu"
38272,Orrefors,NYBRO,0881,Kalmar län,56.8382303,15.7214203,"https://www.google.se/maps/@56.8382303,15.7214203,12z?entry=ttu"
38273,Alsterbro,NYBRO,0881,Kalmar län,56.9381589,15.9127217,"https://www.google.se/maps/@56.9381589,15.9127217,12z?entry=ttu"
38274,Alsterbro,NYBRO,0881,Kalmar län,56.9668086,15.9491674,"https://www.google.se/maps/@56.9668086,15.9491674,12z?entry=ttu"
38275,Gullaskruv,NYBRO,0881,Kalmar län,56.8757022,15.675754,"https://www.google.se/maps/@56.8757022,15.675754,12z?entry=ttu"
38276,Målerås,NYBRO,0881,Kalmar län,56.91474,15.569275,"https://www.google.se/maps/@56.91474,15.569275,12z?entry=ttu"
38280,Nybro,NYBRO,0881,Kalmar län,56.742328,15.9132295,"https://www.google.se/maps/@56.742328,15.9132295,12z?entry=ttu"
38290,Örsjö,NYBRO,0881,Kalmar län,56.7052295,15.75326,"https://www.google.se/maps/@56.7052295,15.75326,12z?entry=ttu"
38291,Nybro,NYBRO,0881,Kalmar län,56.7969707,16.0183052,"https://www.google.se/maps/@56.7969707,16.0183052,12z?entry=ttu"
38292,Nybro,NYBRO,0881,Kalmar län,56.7090421,15.9952438,"https://www.google.se/maps/@56.7090421,15.9952438,12z?entry=ttu"
38293,Nybro,NYBRO,0881,Kalmar län,56.8160179,15.9171853,"https://www.google.se/maps/@56.8160179,15.9171853,12z?entry=ttu"
38294,Nybro,NYBRO,0881,Kalmar län,56.7629803,15.7788311,"https://www.google.se/maps/@56.7629803,15.7788311,12z?entry=ttu"
38296,Nybro,NYBRO,0881,Kalmar län,56.6551787,15.8187226,"https://www.google.se/maps/@56.6551787,15.8187226,12z?entry=ttu"
38301,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.041053,16.4404605,"https://www.google.se/maps/@57.041053,16.4404605,12z?entry=ttu"
38302,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.041053,16.4404605,"https://www.google.se/maps/@57.041053,16.4404605,12z?entry=ttu"
38320,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.041053,16.4404605,"https://www.google.se/maps/@57.041053,16.4404605,12z?entry=ttu"
38322,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.041053,16.4404605,"https://www.google.se/maps/@57.041053,16.4404605,12z?entry=ttu"
38323,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.041053,16.4404605,"https://www.google.se/maps/@57.041053,16.4404605,12z?entry=ttu"
38324,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.041053,16.4404605,"https://www.google.se/maps/@57.041053,16.4404605,12z?entry=ttu"
38325,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.041053,16.4404605,"https://www.google.se/maps/@57.041053,16.4404605,12z?entry=ttu"
38330,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0415643,16.4491423,"https://www.google.se/maps/@57.0415643,16.4491423,12z?entry=ttu"
38331,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.042445,16.4392991,"https://www.google.se/maps/@57.042445,16.4392991,12z?entry=ttu"
38332,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0353285,16.4368332,"https://www.google.se/maps/@57.0353285,16.4368332,12z?entry=ttu"
38333,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0376601,16.4523271,"https://www.google.se/maps/@57.0376601,16.4523271,12z?entry=ttu"
38334,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0273392,16.4415419,"https://www.google.se/maps/@57.0273392,16.4415419,12z?entry=ttu"
38335,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0255265,16.4594652,"https://www.google.se/maps/@57.0255265,16.4594652,12z?entry=ttu"
38336,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0193865,16.4278014,"https://www.google.se/maps/@57.0193865,16.4278014,12z?entry=ttu"
38337,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0480443,16.4441162,"https://www.google.se/maps/@57.0480443,16.4441162,12z?entry=ttu"
38338,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0557459,16.4478621,"https://www.google.se/maps/@57.0557459,16.4478621,12z?entry=ttu"
38339,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0482975,16.4291332,"https://www.google.se/maps/@57.0482975,16.4291332,12z?entry=ttu"
38391,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.0841223,16.5694229,"https://www.google.se/maps/@57.0841223,16.5694229,12z?entry=ttu"
38392,Mönsterås,MÖNSTERÅS,0861,Kalmar län,57.041053,16.4404605,"https://www.google.se/maps/@57.041053,16.4404605,12z?entry=ttu"
38402,Ålem,MÖNSTERÅS,0861,Kalmar län,56.9488965,16.3844023,"https://www.google.se/maps/@56.9488965,16.3844023,12z?entry=ttu"
38430,Blomstermåla,MÖNSTERÅS,0861,Kalmar län,56.981488,16.3327375,"https://www.google.se/maps/@56.981488,16.3327375,12z?entry=ttu"
38431,Blomstermåla,MÖNSTERÅS,0861,Kalmar län,56.974663,16.3391882,"https://www.google.se/maps/@56.974663,16.3391882,12z?entry=ttu"
38440,Ålem,MÖNSTERÅS,0861,Kalmar län,56.9488965,16.3844023,"https://www.google.se/maps/@56.9488965,16.3844023,12z?entry=ttu"
38471,Timmernabben,MÖNSTERÅS,0861,Kalmar län,56.969377,16.4377643,"https://www.google.se/maps/@56.969377,16.4377643,12z?entry=ttu"
38472,Timmernabben,MÖNSTERÅS,0861,Kalmar län,56.9598724,16.4625502,"https://www.google.se/maps/@56.9598724,16.4625502,12z?entry=ttu"
38473,Fliseryd,MÖNSTERÅS,0861,Kalmar län,57.1280016,16.2644966,"https://www.google.se/maps/@57.1280016,16.2644966,12z?entry=ttu"
38491,Blomstermåla,MÖNSTERÅS,0861,Kalmar län,56.981488,16.3327375,"https://www.google.se/maps/@56.981488,16.3327375,12z?entry=ttu"
38492,Ålem,MÖNSTERÅS,0861,Kalmar län,56.9488965,16.3844023,"https://www.google.se/maps/@56.9488965,16.3844023,12z?entry=ttu"
38493,Ålem,MÖNSTERÅS,0861,Kalmar län,56.9488965,16.3844023,"https://www.google.se/maps/@56.9488965,16.3844023,12z?entry=ttu"
38501,Torsås,TORSÅS,0834,Kalmar län,56.4142869,16.0018856,"https://www.google.se/maps/@56.4142869,16.0018856,12z?entry=ttu"
38520,Torsås,TORSÅS,0834,Kalmar län,56.4142869,16.0018856,"https://www.google.se/maps/@56.4142869,16.0018856,12z?entry=ttu"
38521,Torsås,TORSÅS,0834,Kalmar län,56.4142869,16.0018856,"https://www.google.se/maps/@56.4142869,16.0018856,12z?entry=ttu"
38522,Torsås,TORSÅS,0834,Kalmar län,56.4142869,16.0018856,"https://www.google.se/maps/@56.4142869,16.0018856,12z?entry=ttu"
38525,Torsås,TORSÅS,0834,Kalmar län,56.4142869,16.0018856,"https://www.google.se/maps/@56.4142869,16.0018856,12z?entry=ttu"
38530,Torsås,TORSÅS,0834,Kalmar län,56.4105298,16.011413,"https://www.google.se/maps/@56.4105298,16.011413,12z?entry=ttu"
38531,Torsås,TORSÅS,0834,Kalmar län,56.4178208,15.9968776,"https://www.google.se/maps/@56.4178208,15.9968776,12z?entry=ttu"
38532,Torsås,TORSÅS,0834,Kalmar län,56.4265348,16.017635,"https://www.google.se/maps/@56.4265348,16.017635,12z?entry=ttu"
38533,Torsås,TORSÅS,0834,Kalmar län,56.4079256,15.9824705,"https://www.google.se/maps/@56.4079256,15.9824705,12z?entry=ttu"
38534,Torsås,TORSÅS,0834,Kalmar län,56.404994,16.0061297,"https://www.google.se/maps/@56.404994,16.0061297,12z?entry=ttu"
38540,Bergkvara,TORSÅS,0834,Kalmar län,56.3876838,16.0861987,"https://www.google.se/maps/@56.3876838,16.0861987,12z?entry=ttu"
38550,Söderåkra,TORSÅS,0834,Kalmar län,56.4613838,16.0545822,"https://www.google.se/maps/@56.4613838,16.0545822,12z?entry=ttu"
38551,Söderåkra,TORSÅS,0834,Kalmar län,56.4481701,16.0659234,"https://www.google.se/maps/@56.4481701,16.0659234,12z?entry=ttu"
38590,Söderåkra,TORSÅS,0834,Kalmar län,56.4206228,16.0716527,"https://www.google.se/maps/@56.4206228,16.0716527,12z?entry=ttu"
38591,Torsås,TORSÅS,0834,Kalmar län,56.4686542,15.9277884,"https://www.google.se/maps/@56.4686542,15.9277884,12z?entry=ttu"
38592,Gullabo,TORSÅS,0834,Kalmar län,56.4589795,15.8202901,"https://www.google.se/maps/@56.4589795,15.8202901,12z?entry=ttu"
38593,Torsås,TORSÅS,0834,Kalmar län,56.3608987,15.8855947,"https://www.google.se/maps/@56.3608987,15.8855947,12z?entry=ttu"
38594,Bergkvara,TORSÅS,0834,Kalmar län,56.3939686,16.0771049,"https://www.google.se/maps/@56.3939686,16.0771049,12z?entry=ttu"
38595,Torsås,TORSÅS,0834,Kalmar län,56.4065248,15.8605289,"https://www.google.se/maps/@56.4065248,15.8605289,12z?entry=ttu"
38597,Söderåkra,TORSÅS,0834,Kalmar län,56.4481701,16.0659234,"https://www.google.se/maps/@56.4481701,16.0659234,12z?entry=ttu"
38598,Bergkvara,TORSÅS,0834,Kalmar län,56.358225,16.1069115,"https://www.google.se/maps/@56.358225,16.1069115,12z?entry=ttu"
38599,Torsås,TORSÅS,0834,Kalmar län,56.3830317,16.0047436,"https://www.google.se/maps/@56.3830317,16.0047436,12z?entry=ttu"
38601,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6498956,16.4645993,"https://www.google.se/maps/@56.6498956,16.4645993,12z?entry=ttu"
38602,Mörbylånga,MÖRBYLÅNGA,0840,Kalmar län,56.518936,16.390537,"https://www.google.se/maps/@56.518936,16.390537,12z?entry=ttu"
38620,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6498956,16.4645993,"https://www.google.se/maps/@56.6498956,16.4645993,12z?entry=ttu"
38621,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6498956,16.4645993,"https://www.google.se/maps/@56.6498956,16.4645993,12z?entry=ttu"
38622,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6498956,16.4645993,"https://www.google.se/maps/@56.6498956,16.4645993,12z?entry=ttu"
38630,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6463602,16.475994,"https://www.google.se/maps/@56.6463602,16.475994,12z?entry=ttu"
38631,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6498956,16.4645993,"https://www.google.se/maps/@56.6498956,16.4645993,12z?entry=ttu"
38632,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6435914,16.4901226,"https://www.google.se/maps/@56.6435914,16.4901226,12z?entry=ttu"
38633,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6614601,16.4647071,"https://www.google.se/maps/@56.6614601,16.4647071,12z?entry=ttu"
38634,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6375053,16.4562506,"https://www.google.se/maps/@56.6375053,16.4562506,12z?entry=ttu"
38635,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6562266,16.5068904,"https://www.google.se/maps/@56.6562266,16.5068904,12z?entry=ttu"
38650,Mörbylånga,MÖRBYLÅNGA,0840,Kalmar län,56.5300144,16.3418238,"https://www.google.se/maps/@56.5300144,16.3418238,12z?entry=ttu"
38651,Mörbylånga,MÖRBYLÅNGA,0840,Kalmar län,56.5179752,16.3881034,"https://www.google.se/maps/@56.5179752,16.3881034,12z?entry=ttu"
38660,Mörbylånga,MÖRBYLÅNGA,0840,Kalmar län,56.5530672,16.4100544,"https://www.google.se/maps/@56.5530672,16.4100544,12z?entry=ttu"
38661,Mörbylånga,MÖRBYLÅNGA,0840,Kalmar län,56.4455757,16.381237,"https://www.google.se/maps/@56.4455757,16.381237,12z?entry=ttu"
38663,Degerhamn,MÖRBYLÅNGA,0840,Kalmar län,56.3596394,16.4075762,"https://www.google.se/maps/@56.3596394,16.4075762,12z?entry=ttu"
38664,Degerhamn,MÖRBYLÅNGA,0840,Kalmar län,56.1667564,16.5235806,"https://www.google.se/maps/@56.1667564,16.5235806,12z?entry=ttu"
38680,Mörbylånga,MÖRBYLÅNGA,0840,Kalmar län,56.518936,16.390537,"https://www.google.se/maps/@56.518936,16.390537,12z?entry=ttu"
38690,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.677879,16.5283766,"https://www.google.se/maps/@56.677879,16.5283766,12z?entry=ttu"
38692,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.5586948,16.7959554,"https://www.google.se/maps/@56.5586948,16.7959554,12z?entry=ttu"
38693,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.5961634,16.4785326,"https://www.google.se/maps/@56.5961634,16.4785326,12z?entry=ttu"
38694,Färjestaden,BORGHOLM,0885,Kalmar län,56.6689916,16.8741653,"https://www.google.se/maps/@56.6689916,16.8741653,12z?entry=ttu"
38695,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.7238684,16.5215787,"https://www.google.se/maps/@56.7238684,16.5215787,12z?entry=ttu"
38696,Färjestaden,MÖRBYLÅNGA,0840,Kalmar län,56.6329473,16.800527,"https://www.google.se/maps/@56.6329473,16.800527,12z?entry=ttu"
38701,Borgholm,BORGHOLM,0885,Kalmar län,56.876693,16.6639296,"https://www.google.se/maps/@56.876693,16.6639296,12z?entry=ttu"
38720,Borgholm,BORGHOLM,0885,Kalmar län,56.876693,16.6639296,"https://www.google.se/maps/@56.876693,16.6639296,12z?entry=ttu"
38721,Borgholm,BORGHOLM,0885,Kalmar län,56.876693,16.6639296,"https://www.google.se/maps/@56.876693,16.6639296,12z?entry=ttu"
38722,Borgholm,BORGHOLM,0885,Kalmar län,56.876693,16.6639296,"https://www.google.se/maps/@56.876693,16.6639296,12z?entry=ttu"
38723,Borgholm,BORGHOLM,0885,Kalmar län,56.876693,16.6639296,"https://www.google.se/maps/@56.876693,16.6639296,12z?entry=ttu"
38731,Borgholm,BORGHOLM,0885,Kalmar län,56.876693,16.6639296,"https://www.google.se/maps/@56.876693,16.6639296,12z?entry=ttu"
38732,Borgholm,BORGHOLM,0885,Kalmar län,56.877645,16.6255797,"https://www.google.se/maps/@56.877645,16.6255797,12z?entry=ttu"
38733,Borgholm,BORGHOLM,0885,Kalmar län,56.8731145,16.6536386,"https://www.google.se/maps/@56.8731145,16.6536386,12z?entry=ttu"
38734,Borgholm,BORGHOLM,0885,Kalmar län,56.8750876,16.6626669,"https://www.google.se/maps/@56.8750876,16.6626669,12z?entry=ttu"
38735,Borgholm,BORGHOLM,0885,Kalmar län,56.8778351,16.669974,"https://www.google.se/maps/@56.8778351,16.669974,12z?entry=ttu"
38736,Borgholm,BORGHOLM,0885,Kalmar län,56.8669921,16.6809082,"https://www.google.se/maps/@56.8669921,16.6809082,12z?entry=ttu"
38737,Borgholm,BORGHOLM,0885,Kalmar län,56.903126,16.6784707,"https://www.google.se/maps/@56.903126,16.6784707,12z?entry=ttu"
38750,Köpingsvik,BORGHOLM,0885,Kalmar län,56.8844584,16.7278597,"https://www.google.se/maps/@56.8844584,16.7278597,12z?entry=ttu"
38752,Köpingsvik,BORGHOLM,0885,Kalmar län,56.8844584,16.7278597,"https://www.google.se/maps/@56.8844584,16.7278597,12z?entry=ttu"
38770,Löttorp,BORGHOLM,0885,Kalmar län,57.0523127,17.0479802,"https://www.google.se/maps/@57.0523127,17.0479802,12z?entry=ttu"
38771,Löttorp,BORGHOLM,0885,Kalmar län,57.0879543,17.1859937,"https://www.google.se/maps/@57.0879543,17.1859937,12z?entry=ttu"
38772,Löttorp,BORGHOLM,0885,Kalmar län,57.1660951,16.9930091,"https://www.google.se/maps/@57.1660951,16.9930091,12z?entry=ttu"
38773,Löttorp,BORGHOLM,0885,Kalmar län,57.1849417,17.2453603,"https://www.google.se/maps/@57.1849417,17.2453603,12z?entry=ttu"
38774,Löttorp,BORGHOLM,0885,Kalmar län,57.221712,16.9549319,"https://www.google.se/maps/@57.221712,16.9549319,12z?entry=ttu"
38775,Byxelkrok,BORGHOLM,0885,Kalmar län,57.3246882,17.0081611,"https://www.google.se/maps/@57.3246882,17.0081611,12z?entry=ttu"
38790,Köpingsvik,BORGHOLM,0885,Kalmar län,56.8844584,16.7278597,"https://www.google.se/maps/@56.8844584,16.7278597,12z?entry=ttu"
38791,Borgholm,BORGHOLM,0885,Kalmar län,56.9827213,17.0228103,"https://www.google.se/maps/@56.9827213,17.0228103,12z?entry=ttu"
38792,Borgholm,BORGHOLM,0885,Kalmar län,56.8218088,16.5940749,"https://www.google.se/maps/@56.8218088,16.5940749,12z?entry=ttu"
38793,Borgholm,BORGHOLM,0885,Kalmar län,56.7755417,16.7998507,"https://www.google.se/maps/@56.7755417,16.7998507,12z?entry=ttu"
38794,Borgholm,BORGHOLM,0885,Kalmar län,56.876693,16.6639296,"https://www.google.se/maps/@56.876693,16.6639296,12z?entry=ttu"
38795,Köpingsvik,BORGHOLM,0885,Kalmar län,56.8844584,16.7278597,"https://www.google.se/maps/@56.8844584,16.7278597,12z?entry=ttu"
38796,Köpingsvik,BORGHOLM,0885,Kalmar län,56.8844584,16.7278597,"https://www.google.se/maps/@56.8844584,16.7278597,12z?entry=ttu"
38820,Ljungbyholm,KALMAR,0880,Kalmar län,56.6325381,16.1729082,"https://www.google.se/maps/@56.6325381,16.1729082,12z?entry=ttu"
38830,Ljungbyholm,KALMAR,0880,Kalmar län,56.6325381,16.1729082,"https://www.google.se/maps/@56.6325381,16.1729082,12z?entry=ttu"
38831,Ljungbyholm,KALMAR,0880,Kalmar län,56.6289533,16.179685,"https://www.google.se/maps/@56.6289533,16.179685,12z?entry=ttu"
38832,Ljungbyholm,KALMAR,0880,Kalmar län,56.6378954,16.1615677,"https://www.google.se/maps/@56.6378954,16.1615677,12z?entry=ttu"
38840,Trekanten,KALMAR,0880,Kalmar län,56.6963319,16.1199013,"https://www.google.se/maps/@56.6963319,16.1199013,12z?entry=ttu"
38841,Trekanten,KALMAR,0880,Kalmar län,56.6967536,16.1152231,"https://www.google.se/maps/@56.6967536,16.1152231,12z?entry=ttu"
38850,Påryd,KALMAR,0880,Kalmar län,56.5679681,15.9232819,"https://www.google.se/maps/@56.5679681,15.9232819,12z?entry=ttu"
38891,Vassmolösa,KALMAR,0880,Kalmar län,56.5891841,16.1012981,"https://www.google.se/maps/@56.5891841,16.1012981,12z?entry=ttu"
38892,Ljungbyholm,KALMAR,0880,Kalmar län,56.6388548,16.1830291,"https://www.google.se/maps/@56.6388548,16.1830291,12z?entry=ttu"
38893,Ljungbyholm,KALMAR,0880,Kalmar län,56.6329979,16.0000899,"https://www.google.se/maps/@56.6329979,16.0000899,12z?entry=ttu"
38894,Vassmolösa,KALMAR,0880,Kalmar län,56.5936858,16.1599987,"https://www.google.se/maps/@56.5936858,16.1599987,12z?entry=ttu"
38896,Hagby,KALMAR,0880,Kalmar län,56.5538347,16.1810695,"https://www.google.se/maps/@56.5538347,16.1810695,12z?entry=ttu"
38897,Halltorp,KALMAR,0880,Kalmar län,56.5000583,16.1040827,"https://www.google.se/maps/@56.5000583,16.1040827,12z?entry=ttu"
38898,Trekanten,KALMAR,0880,Kalmar län,56.7173888,16.1134249,"https://www.google.se/maps/@56.7173888,16.1134249,12z?entry=ttu"
38899,Påryd,KALMAR,0880,Kalmar län,56.5734213,15.886554,"https://www.google.se/maps/@56.5734213,15.886554,12z?entry=ttu"
39004,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39100,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39120,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39121,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39122,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39123,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39124,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39125,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39126,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39127,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39128,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
39129,Kalmar,KALMAR,0880,Kalmar län,56.6874434,16.3277895,"https://www.google.se/maps/@56.6874434,16.3277895,12z?entry=ttu"
